rank_by_return,strategy_name,mode,rsi_period,rsi_buy,rsi_sell,bias_period,bias_buy,bias_sell,bb_period,bb_std,macd_fast,macd_slow,kd_period,kd_buy,kd_sell,ma_short,ma_long,stop_loss,take_profit,total_return_pct,annualized_return_pct,max_drawdown_pct,win_rate_pct,wins,losses,total_trades,profit_factor,sharpe,buy_hold_return_pct,backtest_start,backtest_end,trading_days
5396,"RSI(14,35,70)+BIAS(20,-10,7)+BB(20,2.5) [majority]",majority,14,35,70,20,-10,7,20,2.5,,,,,,,,,,35.31,5.11,-39.46,63.64,7,4,22,1.86,0.3205,1083.5,2020-01-02,2026-04-28,1530
5397,"RSI(14,25,75)+BIAS(20,-3,10)+BB(20,1.5) [majority]",majority,14,25,75,20,-3,10,20,1.5,,,,,,,,,,35.3,5.1,-48.13,78.57,11,3,28,1.53,0.3178,1083.5,2020-01-02,2026-04-28,1530
5398,"RSI(14,30,75)+BIAS(20,-3,10)+BB(20,1.5) [majority]",majority,14,30,75,20,-3,10,20,1.5,,,,,,,,,,35.3,5.1,-48.13,78.57,11,3,28,1.53,0.3178,1083.5,2020-01-02,2026-04-28,1530
5399,"RSI(14,25,65)+BIAS(10,-7,3)+BB(20,2.0) [all]",all,14,25,65,10,-7,3,20,2.0,,,,,,,,,,35.28,5.1,-49.03,80.0,4,1,10,3.17,0.3218,1083.5,2020-01-02,2026-04-28,1530
5400,"RSI(14,40,65)+BIAS(5,-10,7)+BB(20,2.5) [any]",any,14,40,65,5,-10,7,20,2.5,,,,,,,,,,35.27,5.1,-46.93,70.37,19,8,54,1.55,0.3176,1083.5,2020-01-02,2026-04-28,1530
5401,"RSI(14,40,65)+BIAS(5,-10,10)+BB(20,2.5) [any]",any,14,40,65,5,-10,10,20,2.5,,,,,,,,,,35.27,5.1,-46.93,70.37,19,8,54,1.55,0.3176,1083.5,2020-01-02,2026-04-28,1530
5402,"RSI(14,35,80)+BIAS(10,-10,3)+BB(20,2.5) [majority]",majority,14,35,80,10,-10,3,20,2.5,,,,,,,,,,35.25,5.1,-47.86,77.78,7,2,18,1.82,0.3185,1083.5,2020-01-02,2026-04-28,1530
5403,"RSI(14,25,75)+BIAS(10,-7,7)+BB(20,2.5) [any]",any,14,25,75,10,-7,7,20,2.5,,,,,,,,,,35.24,5.1,-46.97,73.68,14,5,38,1.45,0.3176,1083.5,2020-01-02,2026-04-28,1530
5404,"RSI(14,30,70)+BIAS(20,-10,7)+BB(20,2.5) [majority]",majority,14,30,70,20,-10,7,20,2.5,,,,,,,,,,35.24,5.1,-41.44,55.56,5,4,18,1.95,0.3226,1083.5,2020-01-02,2026-04-28,1530
5405,"RSI(14,40,70)+BIAS(20,-10,7)+BB(20,1.5) [any]",any,14,40,70,20,-10,7,20,1.5,,,,,,,,,,35.23,5.1,-46.93,75.0,21,7,56,1.48,0.3174,1083.5,2020-01-02,2026-04-28,1530
5406,"RSI(14,25,70)+BIAS(10,-7,3)+BB(20,2.0) [majority]",majority,14,25,70,10,-7,3,20,2.0,,,,,,,,,,35.2,5.09,-43.38,61.54,8,5,26,1.7,0.3197,1083.5,2020-01-02,2026-04-28,1530
5407,"RSI(14,35,70)+BIAS(5,-7,5)+BB(20,1.5) [majority]",majority,14,35,70,5,-7,5,20,1.5,,,,,,,,,,35.19,5.09,-48.55,73.33,11,4,30,1.65,0.3173,1083.5,2020-01-02,2026-04-28,1530
5408,"RSI(14,30,70)+BIAS(5,-3,3)+BB(20,2.0) [any]",any,14,30,70,5,-3,3,20,2.0,,,,,,,,,,35.17,5.09,-45.5,70.83,34,14,96,1.52,0.3174,1083.5,2020-01-02,2026-04-28,1530
5409,"RSI(14,35,60)+BIAS(10,-3,7)+BB(20,2.0) [majority]",majority,14,35,60,10,-3,7,20,2.0,,,,,,,,,,35.17,5.09,-47.58,75.0,12,4,32,1.53,0.3172,1083.5,2020-01-02,2026-04-28,1530
5410,"RSI(14,40,60)+BIAS(20,-7,10)+BB(20,2.0) [majority]",majority,14,40,60,20,-7,10,20,2.0,,,,,,,,,,35.14,5.08,-47.57,73.33,11,4,30,1.52,0.3172,1083.5,2020-01-02,2026-04-28,1530
5411,"RSI(14,30,60)+BIAS(5,-7,3)+BB(20,2.5) [any]",any,14,30,60,5,-7,3,20,2.5,,,,,,,,,,35.09,5.08,-41.59,78.57,22,6,56,1.64,0.324,1083.5,2020-01-02,2026-04-28,1530
5412,"RSI(14,30,65)+BIAS(5,-7,3)+BB(20,2.5) [any]",any,14,30,65,5,-7,3,20,2.5,,,,,,,,,,35.09,5.08,-41.59,78.57,22,6,56,1.64,0.324,1083.5,2020-01-02,2026-04-28,1530
5413,"RSI(14,30,75)+BIAS(5,-7,10)+BB(20,2.5) [any]",any,14,30,75,5,-7,10,20,2.5,,,,,,,,,,35.08,5.08,-48.25,72.22,13,5,36,1.44,0.3168,1083.5,2020-01-02,2026-04-28,1530
5414,"RSI(14,25,70)+BIAS(10,-7,7)+BB(20,1.5) [any]",any,14,25,70,10,-7,7,20,1.5,,,,,,,,,,35.05,5.07,-46.97,77.78,21,6,54,1.44,0.3167,1083.5,2020-01-02,2026-04-28,1530
5415,"RSI(14,30,70)+BIAS(10,-7,7)+BB(20,1.5) [any]",any,14,30,70,10,-7,7,20,1.5,,,,,,,,,,35.05,5.07,-46.97,77.78,21,6,54,1.44,0.3167,1083.5,2020-01-02,2026-04-28,1530
5416,"RSI(14,25,60)+BIAS(10,-10,7)+BB(20,1.5) [all]",all,14,25,60,10,-10,7,20,1.5,,,,,,,,,,35.04,5.07,-49.5,50.0,2,2,8,3.77,0.3202,1083.5,2020-01-02,2026-04-28,1530
5417,"RSI(14,25,65)+BIAS(10,-10,7)+BB(20,1.5) [all]",all,14,25,65,10,-10,7,20,1.5,,,,,,,,,,35.04,5.07,-49.5,50.0,2,2,8,3.77,0.3202,1083.5,2020-01-02,2026-04-28,1530
5418,"RSI(14,35,65)+BIAS(20,-7,10)+BB(20,1.5) [all]",all,14,35,65,20,-7,10,20,1.5,,,,,,,,,,35.02,5.07,-51.23,50.0,3,3,12,1.89,0.3165,1083.5,2020-01-02,2026-04-28,1530
5419,"RSI(14,35,70)+BIAS(20,-7,10)+BB(20,1.5) [all]",all,14,35,70,20,-7,10,20,1.5,,,,,,,,,,35.02,5.07,-51.23,50.0,3,3,12,1.89,0.3165,1083.5,2020-01-02,2026-04-28,1530
5420,"RSI(14,25,65)+BIAS(20,-10,7)+BB(20,2.0) [any]",any,14,25,65,20,-10,7,20,2.0,,,,,,,,,,35.01,5.07,-44.09,72.73,16,6,44,1.59,0.3174,1083.5,2020-01-02,2026-04-28,1530
5421,"RSI(14,25,65)+BIAS(20,-5,7)+BB(20,1.5) [majority]",majority,14,25,65,20,-5,7,20,1.5,,,,,,,,,,35.0,5.07,-48.19,72.22,13,5,36,1.56,0.3167,1083.5,2020-01-02,2026-04-28,1530
5422,"RSI(14,40,65)+BIAS(20,-3,5)+BB(20,1.5) [all]",all,14,40,65,20,-3,5,20,1.5,,,,,,,,,,34.97,5.06,-48.13,68.75,11,5,32,1.56,0.3164,1083.5,2020-01-02,2026-04-28,1530
5423,"RSI(14,35,70)+BIAS(20,-3,3)+BB(20,2.5) [any]",any,14,35,70,20,-3,3,20,2.5,,,,,,,,,,34.95,5.06,-46.93,75.86,22,7,58,1.47,0.3164,1083.5,2020-01-02,2026-04-28,1530
5424,"RSI(14,35,75)+BIAS(20,-3,3)+BB(20,2.5) [any]",any,14,35,75,20,-3,3,20,2.5,,,,,,,,,,34.95,5.06,-46.93,75.86,22,7,58,1.47,0.3164,1083.5,2020-01-02,2026-04-28,1530
5425,"RSI(14,35,80)+BIAS(20,-3,3)+BB(20,2.5) [any]",any,14,35,80,20,-3,3,20,2.5,,,,,,,,,,34.95,5.06,-46.93,75.86,22,7,58,1.47,0.3164,1083.5,2020-01-02,2026-04-28,1530
5426,"RSI(14,25,60)+BIAS(20,-5,7)+BB(20,1.5) [all]",all,14,25,60,20,-5,7,20,1.5,,,,,,,,,,34.94,5.06,-46.16,50.0,4,4,16,1.74,0.3202,1083.5,2020-01-02,2026-04-28,1530
5427,"RSI(14,25,65)+BIAS(20,-5,7)+BB(20,1.5) [all]",all,14,25,65,20,-5,7,20,1.5,,,,,,,,,,34.94,5.06,-46.16,50.0,4,4,16,1.74,0.3202,1083.5,2020-01-02,2026-04-28,1530
5428,"RSI(14,35,60)+BIAS(20,-5,5)+BB(20,2.0) [majority]",majority,14,35,60,20,-5,5,20,2.0,,,,,,,,,,34.94,5.06,-47.58,73.68,14,5,38,1.53,0.3166,1083.5,2020-01-02,2026-04-28,1530
5429,"RSI(14,40,80)+BIAS(20,-10,10)+BB(20,1.5) [any]",any,14,40,80,20,-10,10,20,1.5,,,,,,,,,,34.94,5.06,-47.58,69.23,18,8,52,1.52,0.3163,1083.5,2020-01-02,2026-04-28,1530
5430,"RSI(14,30,70)+BIAS(5,-10,3)+BB(20,2.5) [any]",any,14,30,70,5,-10,3,20,2.5,,,,,,,,,,34.93,5.06,-41.59,77.78,21,6,54,1.63,0.3238,1083.5,2020-01-02,2026-04-28,1530
5431,"RSI(14,30,75)+BIAS(5,-5,10)+BB(20,2.5) [any]",any,14,30,75,5,-5,10,20,2.5,,,,,,,,,,34.93,5.06,-48.25,73.68,14,5,38,1.41,0.3167,1083.5,2020-01-02,2026-04-28,1530
5432,"RSI(14,30,75)+BIAS(5,-10,3)+BB(20,2.5) [any]",any,14,30,75,5,-10,3,20,2.5,,,,,,,,,,34.93,5.06,-41.59,77.78,21,6,54,1.63,0.3238,1083.5,2020-01-02,2026-04-28,1530
5433,"RSI(14,30,80)+BIAS(5,-10,3)+BB(20,2.5) [any]",any,14,30,80,5,-10,3,20,2.5,,,,,,,,,,34.93,5.06,-41.59,77.78,21,6,54,1.63,0.3238,1083.5,2020-01-02,2026-04-28,1530
